Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),NO2_NO_ratio,VOC_NOx_ratio,hour_sin,hour_cos,month_sin,month_cos,Wind_U,Wind_V,Ozone_Baseline,Ozone_Anomaly
2021-02-18 03:00:00,161.0,323.25,138.23,64.68,147.1,38.75,11.02,2.5,7.55,5.2,27.78,14.22,86.68,0.3,204.0,0.0,8.48,735.81,-0.0006684747329274762,0.464555052790347,0.22268737339635386,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0.12202099292273993,0.2740636372927803,46.266181420334014,-38.71618142033402
2021-02-18 04:00:00,149.5,287.0,140.75,65.45,149.6,39.55,11.4,2.12,6.65,5.1,25.5,13.92,89.65,0.3,201.0,0.0,8.3,735.84,-0.0010546004127030845,0.4617283950617284,0.20318725099601595,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.10751038486359013,0.28007412794916053,46.24527709934636,-39.59527709934636
2021-02-18 05:00:00,149.5,279.25,66.05,67.3,89.65,39.6,7.92,1.7,8.32,4.9,23.65,13.82,91.1,0.3,113.25,0.0,8.38,736.12,-0.0016427214323100079,1.0037285607755406,0.3149476006618863,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,-0.27563736304466946,0.11842315691528016,46.22356567959328,-37.90356567959328
2021-02-18 06:00:00,119.25,208.0,42.53,58.8,65.97,38.58,11.98,2.42,9.9,4.15,16.82,13.45,90.92,0.3,93.0,0.0,8.6,735.66,-0.00027706673073941854,1.3507925568573396,0.3131252799761087,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.2995888604263721,0.015700786872883087,46.21085933263154,-36.310859332631544
2021-02-18 07:00:00,128.0,210.25,51.42,50.53,68.8,40.85,15.08,2.85,7.75,4.75,15.78,13.5,89.98,0.3,192.75,0.0,21.12,736.01,0.00046373154997199367,0.9639450591377337,0.29412607449856737,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.06620923050645026,0.2926026961525538,46.20078351632971,-38.45078351632971
2021-02-18 08:00:00,139.5,247.25,90.1,87.05,119.78,41.7,14.62,2.88,8.65,7.92,17.38,15.7,89.08,0.3,78.75,0.0,77.4,735.71,0.0034973145638999685,0.955543358946213,0.209471766848816,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,-0.2942355841209691,-0.0585270966048385,46.18721062028324,-37.53721062028324
2021-02-18 09:00:00,129.0,252.75,50.25,111.57,100.28,42.85,14.25,2.92,12.1,6.65,12.15,18.95,75.62,0.3,103.25,0.0,152.75,735.81,0.0068441245609954515,2.1769756097560973,0.18562401263823064,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,-0.2920137775381345,0.06876011727672424,46.17019281147354,-34.07019281147354
2021-02-18 10:00:00,126.25,245.0,17.67,98.45,66.78,44.28,18.75,2.55,40.12,5.45,10.95,22.42,57.08,0.3,140.75,0.0,158.88,735.54,0.009517658505087536,5.273165506159614,0.24195928002360576,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.18981159856875485,0.23231779322465565,46.14683415565009,-6.026834155650093
2021-02-18 11:00:00,124.25,257.5,5.4,72.38,42.92,44.32,24.0,2.3,108.2324999999997,4.32,10.85,25.4,47.35,0.48,110.75,0.0,303.35,735.66,0.009189606420488538,11.309375,0.3454007285974499,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,-0.4488649006492856,0.17005969823890352,46.147774370221086,62.08472562977862
2021-02-18 12:00:00,135.0,242.0,3.9,55.2,32.52,44.62,23.95,2.22,108.2324999999997,4.35,12.05,27.35,40.15,0.57,104.25,0.0,365.2,735.73,0.011117502984941637,11.26530612244898,0.4892601431980906,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-0.5524616185328499,0.14030737702652601,46.227680115169015,62.00481988483069
2021-02-18 13:00:00,109.5,201.75,2.55,56.2,31.95,43.55,22.75,2.3,108.2324999999997,3.5,10.4,28.28,37.38,0.62,114.0,0.0,351.7,735.43,0.012608253408179632,15.83098591549296,0.4218512898330804,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.5663981837384126,0.25217671870699604,46.29887007928508,61.93362992071462
2021-02-18 14:00:00,106.5,173.5,3.15,63.28,36.22,44.85,28.68,2.3,108.2324999999997,6.75,13.9,27.6,38.85,0.65,79.0,0.0,244.38,735.88,0.014211647509578545,15.248192771084335,0.5548092423428265,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,-0.6380576692409816,-0.1240258469947542,46.36455142033818,61.86794857966152
2021-02-18 15:00:00,104.5,227.5,1.35,51.58,28.52,42.3,25.92,2.1,108.2324999999997,10.2,19.42,26.52,38.05,0.72,78.0,0.0,100.45,735.77,0.014850666666666667,21.948936170212765,1.0033875338753389,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,-0.70426627252834,-0.1496964173887868,46.43040920039463,61.802090799605075
2021-02-18 16:00:00,78.0,191.0,2.3,51.85,29.42,38.8,22.0,1.92,108.2324999999997,7.3,17.27,25.38,38.43,0.52,81.25,0.0,72.35,735.86,0.011481409961685824,15.712121212121213,0.8076923076923077,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.5139479854432356,-0.07910416081875674,46.49760689632426,61.73489310367545
2021-02-18 17:00:00,58.5,144.75,2.12,65.88,36.75,36.1,21.52,2.02,108.2324999999997,2.62,9.93,23.42,42.95,0.32,43.0,0.0,26.52,735.86,0.007043141762452107,21.115384615384613,0.33245033112582784,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,-0.2182394752199995,-0.2340331845181346,46.571985517991884,61.66051448200782
2021-02-18 18:00:00,69.25,162.75,7.9,100.68,59.98,35.08,13.6,2.6,31.68,2.88,11.8,20.62,53.47,0.3,134.0,0.0,9.15,735.71,0.003738206896551724,11.312359550561798,0.2407346671039685,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,-0.21580194010159542,0.2083975111376991,46.661746315195764,-14.981746315195764
2021-02-18 19:00:00,95.5,266.0,71.5,111.88,117.8,35.38,9.88,3.92,7.55,4.2,17.4,18.78,61.1,0.3,203.5,0.0,8.45,735.92,0.00221496332785988,1.5431724137931033,0.1818181818181818,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.11962472067757389,0.2751180223155372,46.680999401615516,-39.13099940161552
2021-02-18 20:00:00,126.0,314.5,107.15,110.12,145.9,37.08,13.28,4.72,5.32,6.72,22.95,17.75,65.68,0.3,208.0,0.0,8.27,735.58,0.002199482033876918,1.0182154415164124,0.20197413206262763,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.14084146883576726,0.26488427785767804,46.667181500380956,-41.347181500380955
2021-02-18 21:00:00,152.0,352.5,150.35,110.88,181.55,36.93,14.32,5.22,5.92,7.62,29.32,17.12,68.52,0.3,208.0,0.0,8.18,735.96,0.0017595757969389625,0.7326065411298315,0.20235551903588056,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0.14084146883576726,0.26488427785767804,46.650709278158736,-40.730709278158734
2021-02-18 22:00:00,162.25,338.75,164.88,106.72,191.22,38.15,13.12,5.22,5.22,7.57,32.9,16.7,71.95,0.3,133.5,0.0,8.15,735.86,0.0006960563807815392,0.6433566433566433,0.21054000624284674,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,-0.21761231130368633,0.20650637270812613,46.60969538926984,-41.38969538926984
2021-02-18 23:00:00,169.0,353.75,54.9,88.92,92.05,38.17,8.32,3.5,6.55,7.1,28.95,16.3,76.68,0.3,58.5,0.0,8.15,735.75,0.0014232345604438628,1.5906976744186048,0.3874261149919398,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,-0.2557920493062276,-0.15674956941478466,46.56886205593651,-40.018862055936516
2021-02-19 00:00:00,150.5,293.5,85.18,78.78,111.35,38.3,7.52,3.05,6.82,5.68,20.25,15.52,82.32,0.3,161.75,0.0,8.33,735.82,0.0005323754776113214,0.9141332095613831,0.23079661771250556,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.09394914194512483,0.2849097378605631,46.5252509448254,-39.7052509448254
2021-02-19 01:00:00,149.75,288.0,75.55,80.8,104.55,41.25,8.28,2.8,6.8,4.75,20.75,15.2,85.12,0.3,126.75,0.0,8.38,735.92,0.0005270216792967743,1.055519268451992,0.2415916627190905,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.2403761438073182,0.1794973801711977,46.48868150038096,-39.688681500380966
2021-02-19 02:00:00,156.75,278.0,41.4,69.5,70.7,43.9,9.4,2.5,7.32,5.22,27.5,14.92,87.0,0.3,71.5,0.0,8.45,735.9,-4.161281643022947e-05,1.6391509433962266,0.45634588563458856,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.2844970965618598,-0.09519139692152763,46.44465372260318,-39.12465372260318
2021-02-19 03:00:00,171.0,304.5,42.92,62.68,68.35,43.9,7.7,2.5,8.62,7.38,24.22,14.42,90.18,0.3,199.0,0.0,8.55,735.49,-0.0006684747329274762,1.4271402550091075,0.45565969718817595,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0.09767044633714703,0.283655572679795,46.40850094482539,-37.788500944825394
2021-02-19 04:00:00,172.5,289.0,64.82,52.03,80.5,41.7,9.82,2.58,6.62,8.25,23.38,14.02,91.1,0.3,204.5,0.0,8.45,735.97,-0.0010546004127030845,0.7904892130051657,0.38809815950920246,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.12440797279687169,0.27298838126296293,46.36119538926984,-39.74119538926984
2021-02-19 05:00:00,174.5,292.5,76.05,47.42,87.22,42.08,10.07,2.62,6.43,8.3,23.72,13.98,90.55,0.3,85.5,0.0,8.3,736.07,-0.0016427214323100079,0.6154445165476964,0.36295624574926316,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,-0.2990752001199384,-0.0235377287183535,46.31368150038096,-39.88368150038096
2021-02-19 06:00:00,177.5,272.25,107.0,46.0,111.7,42.95,13.9,3.18,8.02,8.38,27.92,13.68,90.28,0.3,46.0,0.0,8.52,736.07,-0.00027706673073941854,0.42592592592592593,0.3220940550133097,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.2158019401015953,-0.2083975111376992,46.26347316704763,-38.243473167047625
2021-02-19 07:00:00,208.75,325.25,58.85,47.18,73.05,53.38,12.98,2.9,10.8,8.23,25.7,13.75,90.08,0.3,38.75,0.0,19.52,735.86,0.00046373154997199367,0.7883040935672514,0.45820391627278867,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,-0.18777704165521772,-0.23396534492786453,46.22447316704763,-35.42447316704762
2021-02-19 08:00:00,275.5,445.75,55.55,74.92,85.18,54.3,15.68,3.12,10.55,6.95,20.27,14.68,87.18,0.3,59.5,0.0,59.45,735.79,0.0034973145638999685,1.3248452696728559,0.31585054537015544,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,-0.2584887481324577,-0.15226150888821124,46.19329261149207,-35.64329261149207
2021-02-19 09:00:00,282.5,475.5,38.15,89.6,78.77,52.12,15.92,3.25,13.58,7.38,18.02,16.35,79.2,0.45,72.75,0.0,118.75,735.66,0.0068441245609954515,2.288633461047254,0.3184154444026576,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,-0.42975897500573396,-0.13344370873900702,46.159028722603175,-32.57902872260318
2021-02-19 10:00:00,276.75,476.75,21.4,87.07,63.78,49.9,18.25,3.28,30.92,10.68,18.48,18.38,70.35,0.73,65.0,0.0,179.4,735.56,0.009517658505087536,3.8870535714285714,0.4501389317690645,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.6616046845367545,-0.3085113310707106,46.127848167047624,-15.207848167047622
2021-02-19 11:00:00,226.25,433.5,8.88,76.18,47.75,49.12,23.5,2.97,63.82,10.22,17.23,21.1,62.75,0.75,64.5,0.0,279.82,735.68,0.009189606420488538,7.7105263157894735,0.5630769230769231,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,-0.6769389632623954,-0.32288332260622143,46.100487055936505,17.719512944063496
2021-02-19 12:00:00,175.75,358.0,4.05,46.9,28.22,48.02,31.35,2.25,86.3,8.0,14.52,23.3,55.78,0.9,67.25,0.0,376.35,735.81,0.011117502984941637,9.287128712871286,0.7707049965776865,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-0.8299808745034066,-0.3480398654731386,46.0966259448254,40.2033740551746
2021-02-19 13:00:00,129.75,264.0,2.33,50.4,28.67,47.95,32.72,2.3,108.2324999999997,10.85,19.1,24.85,50.7,0.72,75.5,0.0,350.82,735.68,0.012608253408179632,15.135135135135135,1.0094371418941692,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.6970663010722375,-0.18027360291919786,46.08757038926985,62.144929610729854
2021-02-19 14:00:00,143.25,229.75,3.98,48.12,28.85,48.2,24.2,2.15,108.2324999999997,7.45,25.6,25.22,47.12,0.98,82.75,0.0,281.4,736.01,0.014211647509578545,9.662650602409638,1.1072026800670018,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,-0.9721648506861207,-0.12367498975311314,46.08757038926985,62.144929610729854
2021-02-19 15:00:00,101.25,179.25,2.98,41.4,24.42,44.95,27.72,2.05,108.2324999999997,4.4,14.78,24.65,47.05,0.95,79.5,0.0,91.35,735.81,0.014850666666666667,10.402010050251256,0.7545239968528717,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,-0.9340921621857569,-0.17312374921754006,46.087570389269835,62.14492961072987
2021-02-19 16:00:00,87.5,152.0,2.38,46.05,26.42,43.88,19.73,2.15,108.2324999999997,5.85,11.18,24.08,52.0,0.52,78.5,0.0,72.35,735.77,0.011481409961685824,13.624260355029586,0.6210795040116703,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.5095608464028314,-0.10367132589694265,46.08757038926985,62.144929610729854
2021-02-19 17:00:00,76.75,165.25,2.95,58.65,33.6,41.18,15.45,2.15,108.2324999999997,5.6,19.42,22.62,52.12,0.32,69.75,0.0,31.1,735.73,0.007043141762452107,14.848101265822784,0.723121387283237,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,-0.3002212274951949,-0.11075745826479777,46.08757038926985,62.144929610729854
2021-02-19 18:00:00,69.75,163.25,7.25,86.28,51.8,38.22,12.7,2.55,25.62,5.3,29.08,20.0,61.38,0.3,35.75,0.0,9.33,735.92,0.003738206896551724,10.458181818181819,0.6511363636363636,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,-0.1752748996912303,-0.24347219458950367,46.08775441704763,-20.467754417047626
2021-02-19 19:00:00,85.25,187.75,28.85,98.02,75.65,38.9,12.15,3.25,8.77,4.57,33.38,18.62,70.65,0.3,140.5,0.0,8.5,735.9,0.00221496332785988,3.283752093802345,0.4951076320939335,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,-0.19082346608332926,0.23148737501631592,45.973014833714295,-37.20301483371429
2021-02-19 20:00:00,114.75,243.75,30.25,101.98,78.9,41.38,13.55,3.4,8.45,6.95,31.08,17.9,76.75,0.3,57.75,0.0,8.4,736.05,0.002199482033876918,3.26336,0.47596996245306633,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.25371834651119196,-0.1600843547746834,45.89491761149207,-37.44491761149207
2021-02-19 21:00:00,144.0,285.25,39.33,88.95,79.4,41.68,14.7,3.47,6.93,5.62,31.67,17.27,82.28,0.3,105.25,0.0,8.38,735.69,0.0017595757969389625,2.2055541780312424,0.4638059701492537,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,-0.2894361971486439,0.07890936433739239,45.86290372260318,-38.93290372260318
2021-02-19 22:00:00,167.25,306.25,50.12,78.65,82.68,42.42,14.8,3.7,6.98,5.42,29.32,16.78,86.22,0.3,97.0,0.0,8.45,735.69,0.0006960563807815392,1.5385367762128328,0.4151529636711281,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,-0.2977638454923966,0.03656080302154421,45.83572316704762,-38.855723167047614
2021-02-19 23:00:00,180.25,306.0,53.48,69.95,80.82,42.6,13.7,3.58,7.62,5.25,26.75,16.1,88.42,0.3,50.0,0.0,8.43,735.96,0.0014232345604438628,1.2839574155653453,0.39110241994622347,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,-0.2298133329356934,-0.1928362829059618,45.82034816704762,-38.20034816704762
2021-02-20 00:00:00,164.0,278.5,55.6,67.08,81.03,43.95,9.45,2.9,6.3,4.6,26.15,15.62,91.25,0.3,77.5,0.0,8.55,735.73,0.0005323754776113214,1.1851590106007066,0.37486285505302935,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.29288880213598,-0.06493188418143087,45.80183427815874,-39.501834278158746
2021-02-20 01:00:00,135.5,245.5,24.25,59.15,51.2,45.28,8.98,2.62,6.0,3.95,18.22,15.25,91.25,0.3,74.5,0.0,8.52,735.9,0.0005270216792967743,2.3425742574257424,0.42471264367816086,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.2890891359625869,-0.08017151282347708,45.78107038926984,-39.78107038926984
2021-02-20 02:00:00,122.75,205.5,7.6,47.9,31.7,42.1,8.6,2.3,7.25,4.0,15.5,14.65,90.55,0.3,2.75,0.0,8.62,735.86,-4.161281643022947e-05,5.569767441860465,0.5963302752293578,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.014393438556403182,-0.2996545159454852,45.7427370559365,-38.4927370559365
2021-02-20 03:00:00,122.0,199.75,21.12,46.6,42.0,39.78,7.1,2.53,6.9,5.75,16.58,14.23,91.92,0.3,17.5,0.0,8.62,735.88,-0.0006684747329274762,2.1066907775768535,0.5193023255813953,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,-0.09021173985128193,-0.28611508522446805,45.68972316704762,-38.78972316704762
2021-02-20 04:00:00,109.0,180.0,16.22,43.6,36.42,37.62,8.25,2.55,8.98,7.48,21.7,13.32,94.3,0.3,44.75,0.0,8.23,735.77,-0.0010546004127030845,2.531939605110337,0.7797969000534473,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.2112044173367905,-0.2130556126869856,45.60711205593651,-36.62711205593651
2021-02-20 05:00:00,93.75,174.75,5.52,40.52,26.08,34.42,6.68,2.5,7.82,5.95,18.15,12.73,94.3,0.3,66.5,0.0,8.1,735.66,-0.0016427214323100079,6.214723926380369,0.8899556868537666,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,-0.2751180223155372,-0.11962472067757388,45.523334278158735,-37.703334278158735
2021-02-20 06:00:00,88.5,139.5,4.85,43.55,27.15,34.6,6.98,2.68,10.92,8.45,17.95,12.42,94.3,0.45,50.5,0.0,7.95,735.75,-0.00027706673073941854,7.444444444444445,0.9378330373001776,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.347231062524474,-0.2862351991249938,45.455139833714284,-34.53513983371428
2021-02-20 07:00:00,96.0,126.25,7.37,36.33,25.35,34.78,6.08,2.78,16.35,4.45,11.8,12.05,94.3,0.4,61.25,0.0,15.15,735.75,0.00046373154997199367,4.3405017921146944,0.6166982922201139,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,-0.3506907022830031,-0.19239550756775511,45.4235009448254,-29.073500944825398
2021-02-20 08:00:00,79.5,99.0,17.73,41.22,36.4,35.6,6.15,3.03,12.5,4.82,10.02,12.0,94.3,0.45,53.5,0.0,36.95,736.03,0.0034973145638999685,2.2007474639615587,0.3967914438502674,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,-0.3617355872777478,-0.2676702540381036,45.40273705593651,-32.90273705593651
2021-02-20 09:00:00,87.75,111.25,19.92,45.15,40.25,36.62,6.6,3.32,14.77,4.47,8.1,12.95,93.6,0.45,63.25,0.0,91.82,735.64,0.0068441245609954515,2.1582217973231357,0.30472727272727274,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,-0.4018405245350116,-0.2025442984668458,45.386556500380955,-30.616556500380955
2021-02-20 10:00:00,97.25,164.25,17.12,48.75,39.9,36.85,8.7,3.28,22.7,8.1,10.95,15.0,79.72,1.1,62.5,0.0,213.12,735.81,0.009517658505087536,2.6903973509933774,0.4657701711491442,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.9757119164960438,-0.5079234745585375,45.35876483371429,-22.65876483371429
