PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Leighton_ratio,VOC_NOx_ratio,O3_lag1,NOx_lag1
126.63,221.49,12.94,67.06,46.18,22.61,19.55,1.58,44.35,4.22,8.432104025859536,0.0894446799491309,40.48,43.7
93.96,202.95,12.98,49.23,36.32,19.31,17.98,1.54,45.9,3.49,11.861079036432413,0.0935155412647374,44.35,46.18
135.88,266.15,14.76,73.35,50.72,21.25,15.98,1.8,48.24,4.75,9.576629455279088,0.0918406805877803,45.9,36.32
77.12,163.85,14.18,55.36,40.04,17.24,13.78,1.22,24.28,2.23,6.108772178850249,0.0543372319688109,48.24,50.72
66.73,104.46,12.65,56.13,38.05,13.56,26.84,1.2,33.85,1.84,7.495230176789778,0.0471190781049936,24.28,40.04
98.46,130.31,14.37,57.62,42.29,13.19,14.04,1.16,40.98,2.71,10.045762538382805,0.0626010626010626,33.85,38.05
80.24,131.93,13.8,22.18,22.77,13.08,10.82,0.98,63.28,1.57,37.67316652286454,0.0660496424063946,40.98,42.29
86.09,117.85,14.42,29.74,27.55,21.51,15.21,1.38,51.54,2.73,24.17718932986337,0.0956217162872154,63.28,22.77
102.42,137.89,16.02,33.1,30.62,25.55,19.25,1.72,58.38,3.72,27.426615835777127,0.1176470588235294,51.54,27.55
109.11,139.66,16.41,49.85,39.8,30.16,11.96,1.43,39.19,4.23,12.64715634218289,0.1036764705882353,58.38,30.62
116.4,152.19,14.53,112.42,71.2,15.55,19.75,1.83,69.17,4.53,8.861224651736906,0.0627423822714681,39.19,39.8
109.61,151.02,13.65,78.93,51.95,21.57,14.68,1.38,77.33,4.17,13.205986488177151,0.0787535410764872,69.17,71.2
90.45,123.61,13.19,46.95,34.83,25.34,9.57,1.66,58.86,3.51,16.191103232533887,0.097962601172202,77.33,51.95
114.46,155.25,13.4,43.23,33.67,24.48,16.47,0.83,42.0,3.78,12.724395206873163,0.1090279780790308,58.86,34.83
115.09,154.57,13.16,42.44,33.16,25.71,12.82,0.66,34.33,2.31,10.400156537753224,0.0676229508196721,42.0,33.67
116.67,160.15,13.35,46.06,35.12,24.24,12.76,0.87,43.37,2.61,12.303219294517634,0.0722591362126245,34.33,33.16
108.76,159.41,13.74,47.84,34.85,23.61,8.3,0.93,25.97,2.47,7.30605651105651,0.0688981868898186,43.37,35.12
86.79,113.15,14.14,53.17,38.64,22.28,8.54,0.79,28.04,2.4,7.319283736385453,0.0605449041372351,25.97,34.85
65.18,85.93,13.69,46.73,34.75,23.45,5.53,0.69,23.52,1.58,6.746046511627907,0.0441958041958042,28.04,38.64
65.32,81.3,13.61,46.75,35.86,23.1,6.18,0.77,22.08,1.44,6.293378010471203,0.0390667390124796,23.52,34.75
77.89,98.8,14.1,50.83,37.17,21.78,6.53,0.6,43.27,2.01,11.771310052093384,0.052659156405554,22.08,35.86
84.72,107.06,13.96,48.17,36.85,22.54,8.11,1.19,56.87,2.13,16.146129753914988,0.0562747688243064,43.27,37.17
107.58,132.75,14.44,49.27,37.85,20.43,10.52,1.52,66.21,3.21,19.01874676745573,0.0826254826254826,56.87,36.85
114.46,144.81,12.87,51.77,38.0,21.52,12.58,1.72,67.27,3.39,16.406384309266627,0.0869230769230769,66.21,37.85
105.44,139.42,10.56,50.33,35.35,23.51,8.88,1.24,35.93,2.54,7.391794272355349,0.0698762035763411,67.27,38.0
93.13,122.98,10.22,50.14,34.98,23.93,8.16,0.97,30.89,1.9,6.173167774736019,0.0528071150639244,35.93,35.35
85.22,110.6,8.99,47.69,32.68,25.65,10.96,1.41,30.67,1.9,5.662832203737934,0.0564133016627078,30.89,34.98
105.39,155.66,8.2,48.54,32.48,26.92,4.85,0.88,18.27,1.64,3.024101735970933,0.048984468339307,30.67,32.68
58.03,70.09,7.96,48.64,32.34,27.36,5.59,0.77,31.3,0.83,5.019097502014504,0.0248950209958008,18.27,32.48
68.53,85.53,8.18,50.42,33.47,26.77,8.29,1.03,25.09,0.64,3.991369117075068,0.0185668697418044,31.3,32.34
88.45,121.64,8.41,48.85,32.79,26.62,7.72,1.24,28.58,0.9,4.821620862587763,0.0266350991417579,25.09,33.47
92.78,145.87,8.19,49.68,33.08,26.85,9.11,0.83,10.54,0.56,1.7032872928176794,0.0164319248826291,28.58,32.79
54.47,103.19,8.39,48.73,32.74,26.75,8.44,0.95,5.8,0.8,0.9785240297607078,0.0237107291049199,10.54,33.08
75.93,146.89,8.19,49.0,32.72,26.87,8.73,0.76,5.97,1.4,0.977886,0.0415183867141162,5.8,32.74
83.68,135.38,7.93,49.5,32.77,27.19,5.04,0.71,30.7,1.35,4.820811881188119,0.0399763103346165,5.97,32.72
63.92,89.86,8.08,49.49,32.9,26.99,7.52,0.83,36.05,2.63,5.769142404436522,0.0775811209439528,30.7,32.77
62.39,89.37,8.42,49.83,33.35,26.56,12.06,0.88,37.62,1.72,6.231760771198112,0.0500727802037845,36.05,32.9
85.59,119.82,8.42,49.05,32.89,26.51,14.6,1.36,26.77,2.99,4.503564435564436,0.0882266155208026,37.62,33.35
69.77,111.44,8.37,49.43,33.1,26.57,9.84,1.24,27.26,2.41,4.524414039262344,0.070674486803519,26.77,32.89
52.84,99.12,9.57,62.85,41.22,24.66,9.85,1.01,22.51,1.73,3.3738559122944403,0.040975840833728,27.26,33.1
47.23,104.28,12.22,91.73,58.73,20.15,8.21,0.92,22.48,1.06,2.9624242424242424,0.0177465260338188,22.51,41.22
46.55,91.14,12.22,72.23,47.27,19.57,8.88,1.1,22.18,1.34,3.701209886658473,0.0277605137766728,22.48,58.73
51.43,100.71,12.13,32.07,26.83,19.91,15.83,1.37,22.6,1.34,8.289628061687331,0.0481494789795185,22.18,47.27
47.38,102.83,12.13,35.03,28.43,20.2,15.86,1.36,19.04,1.33,6.41008048848182,0.0451919809717974,22.6,26.83
73.17,154.66,12.35,33.93,27.75,19.48,12.44,1.34,9.6,1.35,3.39421700543945,0.0469565217391304,19.04,28.43
57.84,153.97,12.39,35.92,29.03,18.56,12.8,1.24,42.88,1.11,14.390119176598052,0.0369630369630369,9.6,27.75
40.65,74.33,12.09,30.72,25.8,20.41,18.83,1.49,84.62,1.28,32.25270491803279,0.0477611940298507,42.88,29.03
57.17,100.49,11.91,33.49,26.9,21.06,18.88,1.74,41.94,1.73,14.48261525079733,0.0620071684587813,84.62,25.8
76.68,111.08,11.73,30.69,25.83,21.48,15.47,1.79,42.37,2.21,15.68318396970653,0.0823704808050689,41.94,26.9
55.15,73.39,11.66,29.97,24.82,21.56,17.16,1.7,66.01,1.5,24.85232805941234,0.0580945003872966,42.37,25.83
60.97,87.76,13.36,27.28,24.84,19.42,18.09,1.8,67.79,1.69,32.02526166902404,0.0654024767801857,66.01,24.82
56.32,77.19,14.79,10.07,17.38,17.23,12.44,1.28,23.88,1.48,31.904715447154462,0.0805223068552774,67.79,24.84
48.3,78.19,15.73,9.69,17.94,17.17,10.68,1.34,16.67,1.28,24.52938260056128,0.0675818373812038,23.88,17.38
31.72,49.0,15.29,8.77,17.09,16.47,17.76,1.26,22.47,1.01,35.16543500511771,0.0558319513543394,16.67,17.94
45.43,113.74,16.33,9.71,18.15,16.76,14.01,1.58,23.31,0.8,35.54176470588234,0.04177545691906,22.47,17.09
48.29,83.69,15.3,9.41,17.43,16.57,12.78,1.36,22.95,0.8,33.73054755043228,0.043407487791644,23.31,18.15
61.19,82.42,14.87,10.6,17.72,17.09,20.16,1.25,22.45,0.8,28.778577586206893,0.0427350427350427,22.95,17.43
34.3,47.68,15.64,9.56,17.8,16.82,12.44,1.14,24.74,0.8,36.64143939393939,0.0425531914893617,22.45,17.72
35.91,53.84,16.19,9.54,17.86,16.79,14.27,1.25,31.06,1.1,47.70981024667932,0.0583244962884411,24.74,17.8
39.15,56.22,15.81,9.53,17.92,17.01,15.02,1.39,31.06,3.34,46.63424501424502,0.1765327695560253,31.06,17.86
25.71,45.18,15.9,9.79,17.84,16.96,15.08,1.4,20.78,3.36,30.62113067655237,0.1783439490445859,31.06,17.92
27.36,48.23,15.2,10.15,17.75,17.06,19.13,1.2,21.25,3.39,28.96860986547085,0.1808,20.78,17.84
23.43,37.97,14.69,10.61,17.58,17.13,18.8,1.1,23.55,3.35,29.797545219638245,0.1803013993541442,21.25,17.75
10.02,20.04,14.26,10.23,17.04,17.17,13.43,1.03,22.95,3.37,29.14220837043633,0.1868070953436807,23.55,17.58
19.22,32.33,16.65,8.59,18.1,16.34,10.95,1.12,24.96,3.35,43.33514077163712,0.175392670157068,22.95,17.04
39.72,65.35,15.52,8.91,17.35,16.97,8.62,1.39,21.99,3.48,34.43842583249243,0.1896457765667575,24.96,18.1
53.77,83.62,15.63,9.31,17.66,16.64,5.69,0.96,33.37,1.91,50.58904946653733,0.1023579849946409,21.99,17.35
49.6,77.72,15.28,10.0,17.73,17.06,8.62,0.57,33.82,1.88,46.97905454545455,0.1003737319807795,33.37,17.66
21.43,49.86,11.4,27.9,24.1,23.8,12.9,1.51,27.2,1.92,10.729411764705882,0.0764940239043824,33.82,17.73
40.54,67.29,11.56,28.54,24.58,25.95,7.34,0.72,30.06,1.89,11.763493568043332,0.0738858483189992,27.2,24.1
45.39,74.65,11.51,25.08,22.69,25.2,9.1,0.76,29.46,1.9,13.001710122699388,0.0802026171380329,30.06,24.58
44.54,67.13,11.65,29.4,25.11,25.54,11.32,0.66,30.24,1.9,11.588684210526315,0.0727690540022979,29.46,22.69
39.74,57.11,11.91,27.41,24.26,24.5,6.64,0.68,28.25,1.91,11.842925026399154,0.0756136183689627,30.24,25.11
36.35,48.01,11.78,27.21,24.02,24.54,5.66,0.92,19.9,1.92,8.309890109890109,0.0767386091127098,28.25,24.26
41.69,61.59,12.39,29.51,25.77,23.43,8.55,1.64,12.73,1.91,5.16960668633235,0.0713485244676877,19.9,24.02
71.66,99.89,11.74,39.42,30.41,29.6,12.93,1.69,12.48,1.84,3.6248193963384474,0.058580070041388,12.73,25.77
49.77,66.44,9.22,82.01,51.09,51.35,10.29,0.97,18.26,1.91,2.0281556438983257,0.0366673065847571,12.48,30.41
42.88,61.22,8.85,72.04,45.47,52.18,10.58,0.9,13.77,1.91,1.6684624863088715,0.0411017860985582,18.26,51.09
38.42,63.41,10.66,118.48,71.69,77.37,9.73,1.26,43.8,1.89,3.9078339471041175,0.0260008254230293,13.77,45.47
42.43,64.81,11.41,131.93,79.25,97.41,8.66,1.24,22.55,1.91,1.9355713533438648,0.0238006230529595,43.8,71.69
50.79,74.66,10.04,108.74,65.96,75.48,10.08,1.2,30.08,1.91,2.751988336067067,0.0285244922341696,22.55,79.25
36.32,56.57,10.63,119.81,72.37,89.06,9.17,1.19,40.64,1.91,3.5758894131280528,0.0260324383262913,30.08,65.96
67.98,85.21,9.65,109.77,66.23,66.18,11.44,1.32,29.35,1.91,2.5568971743251785,0.0284099360404581,40.64,72.37
74.92,102.42,10.65,119.64,72.28,81.36,15.1,1.4,45.36,1.89,4.00434350132626,0.0257914847161572,29.35,66.23
58.61,79.41,11.14,139.35,83.17,86.44,14.01,1.05,45.71,1.89,3.6281396508728174,0.0224545562551978,45.36,72.28
63.28,80.47,10.75,119.93,72.53,149.6,9.35,1.06,36.05,1.89,3.204643182006119,0.025703794369645,45.71,83.17
63.96,76.61,10.49,106.37,65.12,94.39,13.21,1.14,40.66,1.87,3.9724634441650366,0.028281911675741,36.05,72.53
33.78,39.1,9.98,99.69,61.1,88.82,7.78,1.31,48.32,1.89,4.7892898996921245,0.0304347826086956,40.66,65.12
24.87,30.21,10.24,111.15,67.44,78.12,8.75,1.33,47.13,1.89,4.303265269728043,0.0276154295733489,48.32,61.1
39.11,46.09,11.45,115.52,70.75,65.37,12.21,1.66,49.56,1.9,4.870082389289393,0.0264808362369337,47.13,67.44
26.61,31.22,10.44,67.81,44.56,49.36,10.98,1.2,51.38,1.9,7.795483214649033,0.0417032484635645,49.56,70.75
20.33,24.31,9.76,58.29,38.94,47.03,9.21,0.99,47.96,1.89,7.894916512059369,0.0473209814722083,51.38,44.56
23.79,28.07,10.35,64.23,42.58,42.6,10.44,1.18,48.08,1.9,7.628821094588379,0.0435979807251032,47.96,38.94
19.11,22.95,17.16,54.57,42.98,46.54,12.34,1.11,47.06,1.9,14.532114450242938,0.0432014552069122,48.08,42.58
20.44,24.24,33.77,32.86,44.93,53.98,11.68,1.29,24.02,1.88,23.95615475487301,0.0409318528195079,47.06,42.98
20.29,24.42,33.15,36.13,46.17,51.61,14.2,1.26,6.06,1.91,5.410422838674925,0.0404918380326478,24.02,44.93
25.0,28.98,39.69,46.41,56.95,45.4,12.05,1.41,7.43,1.89,6.22013710187724,0.0326143226919758,6.06,46.17
32.96,39.19,46.18,72.9,76.32,25.52,15.16,1.68,9.37,2.54,5.8552990527740185,0.0328504914640455,7.43,56.95
28.12,32.11,37.2,56.9,60.49,30.71,14.39,1.5,9.03,2.52,5.801658031088083,0.040982273540413,9.37,76.32
27.84,30.59,37.82,59.55,62.42,39.39,15.91,1.74,9.09,2.54,5.67768455821635,0.0400504572690003,9.03,60.49
20.64,23.25,38.56,60.85,63.71,38.26,13.57,1.59,12.09,2.53,7.53743573160873,0.0390975119765105,9.09,62.42
36.05,41.22,40.96,77.47,74.51,32.62,13.34,1.66,13.84,2.52,7.224243659997451,0.0333730631704409,12.09,63.71
25.16,27.62,33.87,43.57,50.7,37.89,14.81,1.35,14.97,2.54,11.376125196320396,0.0491295938104448,13.84,74.51
20.91,23.3,38.34,61.62,63.95,46.28,14.31,1.5,12.6,2.54,7.714532098371127,0.0391070053887605,14.97,50.7
32.7,36.43,36.01,60.93,61.65,38.0,16.14,1.62,13.52,2.52,7.861378976263523,0.0402234636871508,12.6,63.95
29.85,33.79,36.17,50.55,56.28,34.53,15.37,1.64,12.21,2.53,8.567132880698352,0.0441689944134078,13.52,61.65
29.63,33.37,42.55,72.29,72.96,54.74,13.01,1.53,12.48,2.54,7.245517805976258,0.0343428880475933,12.21,56.28
29.25,32.67,36.93,45.15,53.98,44.16,13.0,1.18,13.11,2.6,10.49084073672806,0.0472899236085849,12.48,72.96
31.29,34.56,36.7,50.79,56.58,35.04,13.43,1.1,15.27,2.55,10.820795520370728,0.0442862104897533,13.11,53.98
34.75,37.82,31.46,37.72,45.63,37.14,12.05,0.93,14.78,2.52,12.00875,0.054042461934377,15.27,56.58
37.98,41.23,43.4,74.36,74.84,29.53,11.57,1.48,13.49,2.54,7.768922505307856,0.0334915611814346,14.78,45.63
37.98,41.23,41.06,81.51,75.46,19.35,14.14,1.66,14.03,2.52,6.98184220094534,0.0329584096259482,13.49,74.84
37.98,41.23,32.46,50.61,53.31,41.41,12.76,0.98,13.62,2.55,8.566270102693275,0.0469526790646289,14.03,75.46
37.98,41.23,33.89,51.41,54.9,35.1,11.57,1.03,13.23,2.54,8.554945621064684,0.0454382826475849,13.62,53.31
18.54,24.89,38.8,58.61,62.59,34.44,11.0,1.13,12.64,2.53,8.227344405301123,0.0397861298946375,13.23,54.9
22.12,28.88,39.97,60.55,64.71,30.1,12.21,1.19,12.45,2.55,8.084914703493094,0.038806878709481,12.64,62.59
25.16,32.01,47.62,74.59,78.33,27.7,14.18,1.64,12.15,2.52,7.654226749570048,0.0317660405899407,12.45,64.71
42.31,55.83,53.36,97.53,95.25,20.68,10.59,1.78,11.73,2.55,6.352509895463311,0.0264935064935064,12.15,78.33
35.56,44.06,33.18,31.81,43.54,31.26,10.5,0.75,16.18,2.54,16.362462663822004,0.0570273911091154,11.73,95.25
38.58,47.57,32.95,41.86,49.05,34.88,19.09,0.82,22.8,2.53,17.528231451236586,0.0505494505494505,16.18,43.54
28.8,38.6,40.11,64.83,67.1,38.9,17.08,0.88,17.96,2.53,10.942968251557042,0.037151248164464,22.8,49.05
28.11,38.41,37.73,57.77,61.41,31.2,9.92,0.88,21.05,2.48,13.513978220180364,0.0397372215991027,17.96,67.1
22.07,29.1,40.39,55.81,62.53,29.72,14.53,0.99,18.99,2.53,13.50125154022179,0.0398237053360617,21.05,61.41
34.63,45.93,41.0,75.27,73.33,22.04,12.01,1.35,39.93,2.52,21.46492723220139,0.0339028655993542,18.99,62.53
26.05,40.67,53.67,98.67,96.12,19.29,16.78,1.45,18.25,2.51,9.82720477576001,0.0258443163097199,39.93,73.33
28.08,38.69,39.26,57.94,62.73,26.54,14.86,0.98,21.99,2.54,14.64756362402443,0.0398556409854071,18.25,96.12
53.36,70.85,38.23,52.66,59.1,27.08,14.2,1.27,18.37,2.54,13.087683563175547,0.0422628951747088,21.99,62.73
44.56,65.79,44.43,71.73,74.23,24.05,14.06,1.66,21.99,2.53,13.433462120170493,0.0336302007177987,18.37,59.1
38.85,58.86,44.02,75.42,75.9,24.81,15.67,1.65,23.07,2.52,13.288947919392829,0.0327698309492847,21.99,74.23
31.36,51.53,41.68,78.67,75.19,24.05,10.61,1.7,13.6,2.29,7.11494916530689,0.0300564378527365,23.07,75.9
14.72,18.85,30.13,40.76,46.17,32.37,12.93,0.9,10.62,2.53,7.662370689655172,0.0536357854568581,13.6,75.19
17.92,21.62,28.72,49.01,49.4,24.43,14.22,1.07,11.44,2.53,6.569822035592881,0.0501984126984126,10.62,46.17
20.78,35.51,29.05,52.3,51.44,20.69,14.21,1.06,11.33,2.53,6.17516885553471,0.0482456140350877,11.44,49.4
28.53,59.69,29.4,58.59,55.07,25.75,12.72,1.13,11.24,2.53,5.545494210437993,0.0451221687176743,11.33,51.44
33.21,78.11,38.51,82.36,75.12,30.7,8.76,1.55,12.56,2.53,5.802370441458733,0.0332369942196531,11.24,55.07
43.2,78.94,36.89,87.89,76.74,33.47,16.24,1.56,13.17,2.52,5.4656463044211945,0.0324157447903267,12.56,75.12
43.15,55.82,34.26,73.21,66.79,30.35,13.39,1.27,10.67,2.53,4.925942595337555,0.037321138811034,13.17,76.74
26.25,40.23,34.21,71.04,65.59,25.55,10.38,1.28,12.85,2.53,6.10214464186563,0.0379936927466586,10.67,66.79
26.71,49.28,43.39,103.34,90.25,21.38,11.08,1.49,11.57,2.57,4.811407897258961,0.0281643835616438,12.85,65.59
32.86,55.32,40.95,88.3,80.26,26.31,7.47,1.22,16.82,2.54,7.713090705487123,0.0312576913610632,11.57,90.25
64.16,95.43,42.53,85.82,80.03,33.5,4.85,1.45,18.83,2.53,9.224140750979036,0.0312230038257435,16.82,80.26
69.48,104.71,39.13,72.29,70.26,28.26,8.3,1.27,25.97,2.54,13.865549188156637,0.0356441201234914,18.83,80.03
85.56,119.57,43.0,106.1,91.29,25.77,7.72,1.85,29.98,2.54,12.036788048552756,0.0275219417054935,25.97,70.26
71.38,103.03,46.17,113.99,98.17,26.02,10.55,1.56,8.09,2.52,3.2482415862248897,0.0254109105576283,29.98,91.29
25.01,38.71,35.05,69.39,65.4,29.5,3.57,1.02,5.21,2.54,2.5942676516550645,0.0382530120481927,8.09,98.17
15.25,26.84,35.49,66.52,64.23,28.61,7.21,0.84,7.23,2.53,3.800247334123224,0.0387858347386171,5.21,65.4
11.16,11.48,34.92,68.93,65.05,23.81,7.35,0.83,10.94,2.53,5.462960102960103,0.0383043149129447,7.23,64.23
31.27,30.05,39.93,81.72,75.92,18.07,13.99,0.97,8.29,2.47,4.001688829787233,0.032111284451378,10.94,65.05
55.81,87.54,38.61,77.91,72.83,17.36,5.04,1.21,9.93,2.67,4.858665568369028,0.0361641609101991,8.29,75.92
57.92,96.82,36.66,74.12,69.23,20.46,13.1,1.45,13.26,2.53,6.471134185303513,0.0360244909582799,9.93,72.83
59.91,116.06,43.98,107.44,92.89,15.74,6.9,1.68,11.71,2.55,4.749223533751383,0.0271594419000958,13.26,69.23
54.55,94.72,47.95,122.93,104.37,18.39,9.61,1.93,14.85,2.53,5.745642701525054,0.0240106292113504,11.71,92.89
54.64,109.95,57.45,155.22,129.27,16.4,9.61,2.24,8.0,2.54,2.9420048649340678,0.0194979657634144,14.85,104.37
42.86,85.05,49.27,114.83,101.14,18.28,10.03,1.67,7.96,2.54,3.385903479236813,0.0248678284707264,8.0,129.27
101.0,78.0,39.46,86.88,78.29,18.8,7.19,1.2,14.58,2.52,6.54673190714611,0.0317820658342792,7.96,101.14
130.0,105.0,32.03,79.01,68.06,15.93,15.03,1.19,9.91,2.51,3.967220347456568,0.0363452070663191,14.58,78.29
105.8,210.6,26.39,56.82,51.67,22.15,6.85,1.37,18.02,2.54,8.224624697336562,0.0482247958989937,9.91,68.06
72.67,148.69,22.76,47.31,43.67,19.03,11.38,1.16,21.59,2.54,10.171566963361624,0.056861428251623,18.02,51.67
51.57,124.73,20.87,35.33,35.76,17.53,12.41,0.95,24.91,2.56,14.309708230112856,0.0696409140369967,21.59,43.67
58.63,157.62,21.15,37.34,37.05,16.77,8.45,1.05,35.2,2.54,19.41784037558685,0.066754270696452,24.91,35.76
54.22,171.48,29.71,68.63,60.66,28.1,10.54,1.61,30.84,2.53,13.15893149504524,0.0410314628608498,35.2,37.05
82.44,199.88,45.99,124.11,103.41,55.07,9.91,2.6,25.26,2.54,9.285487970585889,0.024327171726846,30.84,60.66
98.63,211.85,41.64,110.53,92.65,58.26,11.71,2.48,27.28,2.5,10.18505514211423,0.0266951414842498,25.26,103.41
62.05,162.53,29.79,73.03,63.11,35.2,4.55,1.87,28.96,2.53,11.65363231122518,0.0394634222430198,27.28,92.65
73.43,184.93,35.85,100.64,82.68,32.49,6.83,2.66,33.75,2.52,11.904146989374262,0.030114722753346,28.96,63.11
113.48,227.03,57.69,170.75,137.72,83.77,10.08,4.36,23.87,2.53,8.017818340611354,0.0182381776239907,33.75,82.68
103.23,211.41,59.72,175.93,141.75,120.21,12.75,4.25,14.0,2.43,4.725484654948284,0.0170227670753064,23.87,137.72
115.16,213.73,47.61,145.57,116.13,106.51,14.31,3.5,12.66,2.53,4.11231902845057,0.0215999316998207,14.0,141.75
129.53,219.39,48.91,167.17,173.86,73.18,13.96,3.38,13.95,2.56,4.057171314741036,0.0146402836554958,12.66,116.13
141.07,233.88,40.54,285.96,197.83,19.28,7.4,2.44,12.77,2.53,1.8040695567326457,0.0127244379620781,13.95,173.86
159.38,242.75,51.55,206.07,249.32,20.15,10.28,2.93,15.21,2.53,3.786523880813252,0.0101070629594119,12.77,197.83
235.17,314.3,32.29,195.24,146.44,15.68,8.68,2.07,21.33,2.53,3.509711068079901,0.0171595225176342,15.21,249.32
129.53,209.61,23.53,143.9,95.67,15.23,10.13,1.56,29.53,2.54,4.795313319530711,0.0262749560359987,21.33,146.44
116.24,196.29,23.55,155.47,101.84,15.56,14.45,1.53,26.87,2.52,4.044152233655014,0.0245040840140023,29.53,95.67
178.75,279.01,41.26,194.54,153.21,18.02,18.95,2.68,33.5,2.54,7.0686815996727015,0.0164710459762661,26.87,101.84
174.61,252.47,62.05,203.3,236.32,21.1,13.06,3.19,11.75,2.5,3.568710230053842,0.0105342996797572,33.5,153.21
132.87,216.43,35.76,125.5,178.69,19.4,10.3,2.41,22.23,2.57,6.28414861660079,0.014302409705604,11.75,236.32
